case,t,att_err_angle_E,att_err_angle_Q,tau_norm_E,tau_norm_Q,omega_norm_E,omega_norm_Q,eR_norm_E,eR_norm_Q,condE
ForcedCrossing_120deg,2.2920000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.293,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.294,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.295,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.2960000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.297,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.298,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.299,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3000000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.301,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.302,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.303,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3040000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.305,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.306,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.307,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.308,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.309,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.31,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.311,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.312,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.313,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.314,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.315,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.316,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.317,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.318,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.319,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.32,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.321,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.322,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.323,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.324,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.325,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.326,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.327,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.328,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.329,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.33,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.331,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.332,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.333,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.334,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.335,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.336,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.337,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.338,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.339,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.34,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.341,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.342,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.343,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.344,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.345,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.346,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.347,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.348,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.349,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.35,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.351,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.352,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.353,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.354,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.355,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.356,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.357,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.358,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.359,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.36,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.361,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.362,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.363,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.364,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.365,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.366,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.367,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.368,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.369,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.37,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.371,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.372,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.373,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.374,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.375,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.376,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3770000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.378,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.379,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.38,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3810000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.382,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.383,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.384,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3850000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.386,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.387,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.388,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3890000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.39,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.391,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.392,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3930000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.394,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.395,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.396,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.3970000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.398,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.399,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4010000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.402,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.403,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.404,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4050000000000002,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.406,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.407,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.408,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4090000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.41,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.411,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.412,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4130000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.414,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.415,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.416,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4170000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.418,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.419,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.42,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4210000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.422,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.423,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.424,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.4250000000000003,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.426,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.427,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
ForcedCrossing_120deg,2.428,0.0,0.0,2.524354896707238e-28,6.310887241768094e-29,1.5842169246952927e-13,3.203704686044589e-14,3.960542311738235e-15,8.009261715111465e-16,3.7320508075688488
